User name,AWS access key,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
root,ASIAYS2NXC2T4N474TA4,2024-04-13T06:45:20Z,cloudshell.amazonaws.com,PutCredentials,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],73ceccd4-fafd-4286-80f1-f4d4a5e29958,85b0a69e-df48-4de3-9769-46f30e562d86,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2T4N474TA4,2024-04-13T06:44:53Z,cloudshell.amazonaws.com,DeleteSession,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],bf3f905e-0f22-41cc-8da3-0b85b92d79b5,e8d10dc4-6b8c-4684-8ff9-3839b14e39b6,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TQ6ROUBET,2024-04-13T06:38:21Z,cloudshell.amazonaws.com,PutCredentials,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],e6e47fbe-965b-4509-8cb5-c90c31283fdb,47a8f111-99cf-4c2e-8e50-c00b6d8d962a,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2T2EBLKCX3,2024-04-13T06:36:39Z,iam.amazonaws.com,DeleteGroup,us-east-1,103.99.8.186,AWS Internal,,"[{""resourceType"":""AWS::IAM::Group"",""resourceName"":""S3admin""}]",9577fb1f-abdb-4194-b4ae-74aa25058c15,24cf6cf7-c752-4518-b23f-3ea9f839aef0,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2T2EBLKCX3,2024-04-13T06:36:38Z,iam.amazonaws.com,DetachGroupPolicy,us-east-1,103.99.8.186,AWS Internal,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonS3FullAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""S3admin""}]",e09f77bf-97d2-45ba-9311-ec0a320d6c53,5f8fbe6e-f8f7-4900-ae5f-57093d7e6d50,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2T2EBLKCX3,2024-04-13T06:34:24Z,iam.amazonaws.com,DeleteUser,us-east-1,103.99.8.186,AWS Internal,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""System5""}]",1e23e6e3-bda5-4b49-9e15-62ba83b214b2,79c0c291-3874-47f9-88f4-39ae6d20ec58,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2T2EBLKCX3,2024-04-13T06:34:24Z,iam.amazonaws.com,RemoveUserFromGroup,us-east-1,103.99.8.186,AWS Internal,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""System5""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""S3admin""}]",95ba7a72-5e33-4875-9f14-aaf8c65d4938,8877fb6f-1694-45fc-9275-445b5754206a,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2T2EBLKCX3,2024-04-13T06:34:23Z,iam.amazonaws.com,DetachUserPolicy,us-east-1,103.99.8.186,AWS Internal,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""System5""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/IAMUserChangePassword""}]",76f30899-d735-4a47-9c0c-5cde67c8558e,22ff2b06-3b8e-4a00-8350-a1a631e303d0,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2T2EBLKCX3,2024-04-13T06:34:21Z,iam.amazonaws.com,DeleteLoginProfile,us-east-1,103.99.8.186,AWS Internal,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""System5""}]",239ff0b0-2543-4741-a01d-843634ac39b2,62cb8829-918d-4eca-b512-19285fbbf011,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TYYLSQ3WS,2024-04-13T06:31:21Z,cloudshell.amazonaws.com,PutCredentials,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],9b0b8992-2044-46c2-bf11-40190214048b,522a0344-f60f-4d92-8875-a18c36c2adcf,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TX2RJYRWK,2024-04-13T06:24:21Z,cloudshell.amazonaws.com,PutCredentials,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],373524d5-37b5-467d-895a-53f4df8b1049,4e53626e-dbe9-4eb9-b002-0da56adaaa2f,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TX2RJYRWK,2024-04-13T06:24:21Z,cloudshell.amazonaws.com,UpdateLayout,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],14c2c005-eff1-4107-9319-7d006e419825,989e9267-208c-4571-9a76-a6e590454335,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TX2RJYRWK,2024-04-13T06:24:19Z,cloudshell.amazonaws.com,CreateSession,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],83b2f26e-a694-4ca9-bf01-567f1ba3dee8,079c7cf6-1ab5-41df-ae86-42d5ed45eb40,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TX2RJYRWK,2024-04-13T06:24:19Z,cloudshell.amazonaws.com,DeleteSession,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],833e0c52-399c-474c-8fd0-679230bf581b,70fc9cc7-9605-4523-bb5b-294189455107,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TX2RJYRWK,2024-04-13T06:24:18Z,cloudshell.amazonaws.com,UpdateLayout,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],51047696-f18b-4a43-96c5-bfbca947bb63,85200558-9094-4867-900b-f722750e5ed9,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TX2RJYRWK,2024-04-13T06:24:01Z,cloudshell.amazonaws.com,PutCredentials,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],b0d7bb8d-318c-463a-8d57-c2fe90991bf8,35367c06-82b2-497b-b9f7-4934e6acb2f5,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TX2RJYRWK,2024-04-13T06:24:01Z,cloudshell.amazonaws.com,UpdateLayout,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],f0099498-091b-440d-8651-3821696b1b44,71c42af3-0ea5-409a-921e-031ac5994198,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TX2RJYRWK,2024-04-13T06:23:59Z,cloudshell.amazonaws.com,CreateSession,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],740d9801-9293-4190-abee-a3c1799eff07,80034d98-5e55-42fa-b05f-18e02e96b09d,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TX2RJYRWK,2024-04-13T06:23:59Z,cloudshell.amazonaws.com,DeleteSession,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],09f0f167-2ee9-4ddb-9189-23320b218230,f7e318b3-d989-4a65-937c-957f298114ff,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TX2RJYRWK,2024-04-13T06:23:58Z,cloudshell.amazonaws.com,UpdateLayout,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],b2ca3326-e07c-4663-a8be-58f0354918d0,3ad53b04-bc64-4e4a-aea8-50f50ffae377,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TX2RJYRWK,2024-04-13T06:22:00Z,cloudshell.amazonaws.com,UpdateLayout,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],05a3f676-fed3-48f5-a34a-fae4bb257cd5,dacaa1c5-3847-431c-b408-965b621fe6d3,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TX2RJYRWK,2024-04-13T06:21:57Z,cloudshell.amazonaws.com,PutCredentials,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],82eb4a5e-956e-4e97-9c58-44757e957f56,222302c7-e2c9-492f-9eeb-c97caf5bf8b4,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TX2RJYRWK,2024-04-13T06:21:57Z,cloudshell.amazonaws.com,CreateSession,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],caa86d10-d7b9-47da-bbdb-66810f3d8415,b57c25ff-80c4-48b5-a62c-4f6da09e0beb,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TX2RJYRWK,2024-04-13T06:21:49Z,cloudshell.amazonaws.com,StartEnvironment,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],c76886a2-37e9-46fc-a196-08105b724855,d626328f-3802-4b3f-8855-3ad1bd2e2e8c,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TX2RJYRWK,2024-04-13T06:21:47Z,cloudshell.amazonaws.com,CreateEnvironment,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],99852dde-639d-4394-b363-dcac1f6b2c17,148f92a9-db47-4965-9a41-9219aa18e47b,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TX2RJYRWK,2024-04-13T06:21:47Z,cloudshell.amazonaws.com,UpdateLayout,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],15a06fbd-3871-487f-87ad-a90d64606934,f6bc3258-383c-4ac5-a8a6-943f44d9dd85,false,AwsApiCall,590184126119,Management
root,,2024-04-13T06:20:59Z,signin.amazonaws.com,ConsoleLogin,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],,59471e1f-05de-452c-bf4b-2476414ebe29,false,AwsConsoleSignIn,590184126119,Management
System5,ASIAYS2NXC2T6A64F5FQ,2024-04-13T05:31:54Z,iam.amazonaws.com,ChangePassword,us-east-1,AWS Internal,AWS Internal,,[],5686e704-b5aa-4a9f-be2a-ef62a1720f75,adb0a4b6-4db0-4616-a237-657806a19bbd,false,AwsApiCall,590184126119,Management
System5,,2024-04-13T05:30:14Z,signin.amazonaws.com,ConsoleLogin,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],,cef77be2-b0f4-41f0-989c-658b3b000b21,false,AwsConsoleSignIn,590184126119,Management
HIDDEN_DUE_TO_SECURITY_REASONS,,2024-04-13T05:29:08Z,signin.amazonaws.com,ConsoleLogin,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],,4d2a5363-ef5b-4626-b678-5e78f71934a3,false,AwsConsoleSignIn,590184126119,Management
HIDDEN_DUE_TO_SECURITY_REASONS,,2024-04-13T05:26:59Z,signin.amazonaws.com,ConsoleLogin,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],,6dd32db5-2537-4d52-82de-17cfae31882a,false,AwsConsoleSignIn,590184126119,Management
HIDDEN_DUE_TO_SECURITY_REASONS,,2024-04-13T05:24:54Z,signin.amazonaws.com,ConsoleLogin,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],,6fae2080-40c6-48b4-80e3-41fdd44d4afd,false,AwsConsoleSignIn,590184126119,Management
root,ASIAYS2NXC2TVYSLXGHB,2024-04-13T05:22:25Z,cloudshell.amazonaws.com,UpdateLayout,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],452d7e36-f0b7-4b1b-87bf-1c64bda58dee,26b21a77-a800-47be-9604-f33c00d07f7a,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TVYSLXGHB,2024-04-13T05:22:24Z,cloudshell.amazonaws.com,PutCredentials,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],29aae5f5-a304-4e6f-a643-b3db9725c8f6,f23dcba1-9bd6-44d1-a4d9-a3b2ca5006da,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TVYSLXGHB,2024-04-13T05:22:22Z,cloudshell.amazonaws.com,CreateSession,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],d4bb78bd-2dd6-4c26-b2a9-95e9c73d61ac,19a8eac7-1393-4695-af8e-227eb4688a59,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TVYSLXGHB,2024-04-13T05:22:22Z,cloudshell.amazonaws.com,DeleteSession,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],68156684-9f51-4666-9d25-d5e807b25d15,b8488967-b1c2-43cb-a3b6-b3957dfb5fe5,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TVYSLXGHB,2024-04-13T05:22:21Z,cloudshell.amazonaws.com,UpdateLayout,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],0bb8126c-8eb5-4de5-99bd-137e5f3a255c,a70aefad-d43e-47d1-b9d7-9194fdf94a4b,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TVYSLXGHB,2024-04-13T05:22:10Z,cloudshell.amazonaws.com,UpdateLayout,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],9ebb0454-ccbf-4ae7-b802-69880ea5770e,9fd636d3-cef9-4aac-b99d-6f989749a71f,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TVYSLXGHB,2024-04-13T05:22:08Z,cloudshell.amazonaws.com,PutCredentials,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],3b808697-86a5-4e28-b6e7-96d942bbb343,b00c07d7-4f5d-44be-8415-eaad4a131770,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TVYSLXGHB,2024-04-13T05:22:08Z,cloudshell.amazonaws.com,CreateSession,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],8dd3bab2-3834-4a9d-b926-6b7e9573edc3,d770410d-2cb5-43ba-a432-32b01d1833cb,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TVYSLXGHB,2024-04-13T05:22:05Z,cloudshell.amazonaws.com,CreateEnvironment,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],364bcc49-5cc8-46e6-a150-26abe1573fb5,6c947d27-fa8c-49f1-acf0-70e288b2d4f9,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TVYSLXGHB,2024-04-13T05:22:05Z,cloudshell.amazonaws.com,UpdateLayout,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],01b0bc47-7ac9-4c76-a169-74443e8653f1,950e55d9-fc85-4b91-95ca-67daa27b8f86,false,AwsApiCall,590184126119,Management
root,,2024-04-13T05:21:55Z,signin.amazonaws.com,ConsoleLogin,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],,bdd7db99-55af-4db8-8def-6fa84e7f67e2,false,AwsConsoleSignIn,590184126119,Management
root,ASIAYS2NXC2TSLJ74YWV,2024-04-13T05:20:10Z,cloudshell.amazonaws.com,CreateSession,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],92d08b46-7d4d-4ca2-835a-1a2bbd154498,6562c800-f103-4e63-a7c4-212cbbcb67b7,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TSLJ74YWV,2024-04-13T05:20:00Z,cloudshell.amazonaws.com,StartEnvironment,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],8d7b793b-df39-449c-a5b9-5e037afcee1d,6b0c77ff-f961-426d-8afa-a9ece46e64ba,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TSLJ74YWV,2024-04-13T05:19:58Z,cloudshell.amazonaws.com,CreateEnvironment,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],28e6f1f6-a672-4be4-a8b8-95f1b289c583,6babecbf-04c0-40b4-b40d-6f4235bf8c5b,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TSLJ74YWV,2024-04-13T05:19:58Z,cloudshell.amazonaws.com,UpdateLayout,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],9528fb4b-3285-486a-8484-17a9d6c214b7,81d51f77-48d1-4d7f-a3c8-f5e98f12064e,false,AwsApiCall,590184126119,Management
root,,2024-04-13T05:19:22Z,signin.amazonaws.com,ConsoleLogin,us-east-1,103.99.8.186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],,4a332082-5fe2-4113-a428-7b937bd6d141,false,AwsConsoleSignIn,590184126119,Management
root,ASIAYS2NXC2TSY63MC25,2024-04-12T16:58:19Z,iam.amazonaws.com,AddUserToGroup,us-east-1,103.99.9.37,AWS Internal,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""System5""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""S3admin""}]",3ba73573-ab59-455f-8667-0bb8bc7dd31e,6c050eca-d115-40a3-b73c-324d5d9f8896,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TSY63MC25,2024-04-12T16:58:19Z,iam.amazonaws.com,AttachUserPolicy,us-east-1,103.99.9.37,AWS Internal,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""System5""},{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/IAMUserChangePassword""}]",5a675a95-e7cf-40f8-95f4-f37329569377,d28b11dd-70b5-4a57-9b59-ba1a63580c63,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TSY63MC25,2024-04-12T16:58:19Z,iam.amazonaws.com,CreateLoginProfile,us-east-1,103.99.9.37,AWS Internal,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""System5""}]",82ccf2cb-8a70-4fe6-a36b-7ccdde521113,fe54e653-1289-4c8d-b223-174cee765944,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TSY63MC25,2024-04-12T16:58:18Z,iam.amazonaws.com,CreateUser,us-east-1,103.99.9.37,AWS Internal,,"[{""resourceType"":""AWS::IAM::User"",""resourceName"":""arn:aws:iam::590184126119:user/System5""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""AIDAYS2NXC2T4TNW5KJUW""},{""resourceType"":""AWS::IAM::User"",""resourceName"":""System5""}]",8a7293b8-55b3-4bac-9352-8a22421e57a5,5c8e356f-1b3a-41ff-9107-356846f32a64,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2T7C5OLEWW,2024-04-12T16:49:46Z,iam.amazonaws.com,AttachGroupPolicy,us-east-1,103.157.149.199,AWS Internal,,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/AmazonS3FullAccess""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""S3admin""}]",e3f8f579-af06-4b58-8bec-e22ccb7c69dc,c9157a23-cd55-42b7-a68b-5a92be32a0a8,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2T7C5OLEWW,2024-04-12T16:49:45Z,iam.amazonaws.com,CreateGroup,us-east-1,103.157.149.199,AWS Internal,,"[{""resourceType"":""AWS::IAM::Group"",""resourceName"":""S3admin""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""AGPAYS2NXC2TSQELELD4O""},{""resourceType"":""AWS::IAM::Group"",""resourceName"":""arn:aws:iam::590184126119:group/S3admin""}]",34b38097-7150-4844-82f5-ece62b91e5a4,461c0a8e-9038-4efa-bef3-8491e2c3373a,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TTMDE6J6E,2024-04-12T16:27:32Z,cloudshell.amazonaws.com,StartEnvironment,us-east-1,103.157.149.199,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],924259e6-e42e-4c79-8f3f-6ec33938520b,7f41243c-0dff-4f45-945b-35d800c8d946,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TTMDE6J6E,2024-04-12T16:27:30Z,cloudshell.amazonaws.com,CreateEnvironment,us-east-1,103.157.149.199,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],a06e9b2d-e800-43be-a521-c7b7264329cd,70ee3529-661f-43bd-81be-e1e78eef7352,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TTMDE6J6E,2024-04-12T16:27:30Z,cloudshell.amazonaws.com,UpdateLayout,us-east-1,103.157.149.199,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],81d24fdf-63c5-4ea1-b492-5a621d1df5f0,8729c7fc-0a64-440f-83c7-d5755b61db49,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TSZ4GAZHC,2024-04-12T10:21:20Z,q.amazonaws.com,StartConversation,us-east-1,103.157.149.199,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],fbee779b-b85c-4503-9ce2-b03b2e37be23,e61a1d9c-731e-4654-b46d-8eee6e070da2,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TSZ4GAZHC,2024-04-12T10:21:17Z,q.amazonaws.com,StartConversation,us-east-1,103.157.149.199,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],b720e040-ecfa-4c2d-be6b-f3a08d8d4322,47546950-6997-4275-83ce-d4cd7aaeef7b,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2T6RXN7YY5,2024-04-12T09:35:56Z,q.amazonaws.com,StartConversation,us-east-1,103.157.149.199,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],c5195ad9-bfcd-4454-b4b8-fa1aa9b144b9,1c0227f4-baf4-4095-bd62-52d3d6782b54,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2T2KWDJSEP,2024-04-12T09:00:57Z,q.amazonaws.com,StartConversation,us-east-1,103.157.149.199,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],323f09d0-309e-42f7-939d-9461d2d1d5c5,25a7b904-a36e-4045-a4e8-6d5f913dd033,false,AwsApiCall,590184126119,Management
root,ASIAYS2NXC2TZIL3V3WK,2024-04-12T08:50:39Z,q.amazonaws.com,StartConversation,us-east-1,103.157.149.199,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],12802074-651a-4fca-82f0-583cd73daf65,e6d60d43-ced1-45f8-b29e-2e806dd7206e,false,AwsApiCall,590184126119,Management
root,,2024-04-12T08:35:08Z,signin.amazonaws.com,ConsoleLogin,us-east-1,103.157.149.199,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",,[],,fbe43680-4128-4466-8f48-33335b581240,false,AwsConsoleSignIn,590184126119,Management
